episode,timesteps,episode_reward,episode_length,success,collision,out_of_bounds
14533,583584,45.079146,24,1,0,0
14534,583632,45.452219,25,1,0,0
14535,583648,45.328943,25,1,0,0
14536,583656,45.452219,25,1,0,0
14537,583672,45.079146,24,1,0,0
14538,583728,45.079146,24,1,0,0
14539,583744,45.079146,24,1,0,0
14540,583768,45.452219,25,1,0,0
14541,583784,45.379253,25,1,0,0
14542,583832,45.452219,25,1,0,0
14543,583848,45.079146,24,1,0,0
14544,583848,45.280509,25,1,0,0
14545,583864,45.079146,24,1,0,0
14546,583928,45.452219,25,1,0,0
14547,583936,45.018266,24,1,0,0
14548,583960,45.063799,24,1,0,0
14549,583976,45.063799,24,1,0,0
14550,584032,45.452219,25,1,0,0
14551,584040,45.018266,24,1,0,0
14552,584048,45.452219,25,1,0,0
14553,584056,45.079146,24,1,0,0
14554,584128,45.379253,25,1,0,0
14555,584136,45.452219,25,1,0,0
14556,584160,45.452219,25,1,0,0
14557,584168,45.063799,24,1,0,0
14558,584232,45.267835,25,1,0,0
14559,584240,45.452219,25,1,0,0
14560,584248,45.063799,24,1,0,0
14561,584248,45.452219,25,1,0,0
14562,584320,45.079146,24,1,0,0
14563,584328,45.063799,24,1,0,0
14564,584352,45.079146,24,1,0,0
14565,584360,45.079146,24,1,0,0
14566,584432,45.452219,25,1,0,0
14567,584440,45.452219,25,1,0,0
14568,584440,45.079146,24,1,0,0
14569,584448,45.452219,25,1,0,0
14570,584512,45.079146,24,1,0,0
14571,584520,45.079146,24,1,0,0
14572,584544,45.063799,24,1,0,0
14573,584560,45.344853,25,1,0,0
14574,584632,45.267835,25,1,0,0
14575,584632,45.079146,24,1,0,0
14576,584640,45.079146,24,1,0,0
14577,584640,45.267835,25,1,0,0
14578,584712,45.02032,25,1,0,0
14579,584720,45.452219,25,1,0,0
14580,584736,45.063799,24,1,0,0
14581,584752,45.079146,24,1,0,0
14582,584824,45.079146,24,1,0,0
14583,584832,45.079146,24,1,0,0
14584,584832,45.267835,25,1,0,0
14585,584840,45.452219,25,1,0,0
14586,584904,45.079146,24,1,0,0
14587,584912,45.079146,24,1,0,0
14588,584928,45.079146,24,1,0,0
14589,584952,45.452219,25,1,0,0
14590,585024,45.063799,24,1,0,0
14591,585024,45.452219,25,1,0,0
14592,585032,45.452219,25,1,0,0
14593,585040,45.452219,25,1,0,0
14594,585104,45.379253,25,1,0,0
14595,585112,45.452219,25,1,0,0
14596,585128,45.452219,25,1,0,0
14597,585152,45.452219,25,1,0,0
14598,585224,45.452219,25,1,0,0
14599,585224,45.452219,25,1,0,0
14600,585232,45.079146,24,1,0,0
14601,585232,45.452219,25,1,0,0
14602,585304,45.379253,25,1,0,0
14603,585304,45.018266,24,1,0,0
14604,585328,45.452219,25,1,0,0
14605,585344,45.063799,24,1,0,0
14606,585424,45.344853,25,1,0,0
14607,585424,45.166295,25,1,0,0
14608,585432,45.452219,25,1,0,0
14609,585432,45.06397,25,1,0,0
14610,585504,45.452219,25,1,0,0
14611,585504,45.279844,25,1,0,0
14612,585528,45.452219,25,1,0,0
14613,585536,45.063799,24,1,0,0
14614,585624,45.452219,25,1,0,0
14615,585624,45.063799,24,1,0,0
14616,585624,45.288348,25,1,0,0
14617,585632,45.328943,25,1,0,0
14618,585704,45.321265,25,1,0,0
14619,585704,45.452219,25,1,0,0
14620,585720,45.079146,24,1,0,0
14621,585736,45.344853,25,1,0,0
14622,585816,45.079146,24,1,0,0
14623,585816,45.079146,24,1,0,0
14624,585824,45.063799,24,1,0,0
14625,585824,45.06397,25,1,0,0
14626,585896,45.079146,24,1,0,0
14627,585896,45.063799,24,1,0,0
14628,585912,45.079146,24,1,0,0
14629,585928,45.020996,24,1,0,0
14630,586008,45.079146,24,1,0,0
14631,586016,45.280509,25,1,0,0
14632,586024,45.452219,25,1,0,0
14633,586032,45.344842,26,1,0,0
14634,586088,45.079146,24,1,0,0
14635,586096,45.321265,25,1,0,0
14636,586112,45.452219,25,1,0,0
14637,586120,45.079146,24,1,0,0
14638,586208,45.018266,24,1,0,0
14639,586208,45.452219,25,1,0,0
14640,586216,45.079146,24,1,0,0
14641,586224,45.063799,24,1,0,0
14642,586288,45.063799,24,1,0,0
14643,586288,45.379253,25,1,0,0
14644,586304,45.020996,24,1,0,0
14645,586320,45.107151,25,1,0,0
14646,586408,45.079146,24,1,0,0
14647,586408,45.452219,25,1,0,0
14648,586408,45.452219,25,1,0,0
14649,586416,45.063799,24,1,0,0
14650,586480,45.079146,24,1,0,0
14651,586480,45.063799,24,1,0,0
14652,586496,45.079146,24,1,0,0
14653,586520,45.452219,25,1,0,0
14654,586600,45.079146,24,1,0,0
14655,586600,45.018266,24,1,0,0
14656,586608,45.079146,24,1,0,0
14657,586608,45.452219,25,1,0,0
14658,586680,45.452219,25,1,0,0
14659,586680,45.452219,25,1,0,0
14660,586696,45.280509,25,1,0,0
14661,586720,45.452219,25,1,0,0
14662,586792,45.079146,24,1,0,0
14663,586800,45.018266,24,1,0,0
14664,586800,45.167884,25,1,0,0
14665,586808,45.288348,25,1,0,0
14666,586872,45.063799,24,1,0,0
14667,586880,45.288348,25,1,0,0
14668,586888,45.020996,24,1,0,0
14669,586912,45.079146,24,1,0,0
14670,586992,45.452219,25,1,0,0
14671,586992,45.079146,24,1,0,0
14672,587000,45.344853,25,1,0,0
14673,587008,45.283564,25,1,0,0
14674,587064,45.063799,24,1,0,0
14675,587072,45.018266,24,1,0,0
14676,587080,45.063799,24,1,0,0
14677,587104,45.079146,24,1,0,0
14678,587184,45.079146,24,1,0,0
14679,587192,45.340063,25,1,0,0
14680,587200,45.452219,25,1,0,0
14681,587208,45.452219,25,1,0,0
14682,587256,45.079146,24,1,0,0
14683,587272,45.340063,25,1,0,0
14684,587280,45.452219,25,1,0,0
14685,587296,45.079146,24,1,0,0
14686,587384,45.079146,24,1,0,0
14687,587384,45.379253,25,1,0,0
14688,587392,45.063799,24,1,0,0
14689,587408,45.379253,25,1,0,0
14690,587456,45.452219,25,1,0,0
14691,587472,45.452219,25,1,0,0
14692,587480,45.452219,25,1,0,0
14693,587496,45.283492,25,1,0,0
14694,587576,45.079146,24,1,0,0
14695,587584,45.288348,25,1,0,0
14696,587592,45.452219,25,1,0,0
14697,587600,45.063799,24,1,0,0
14698,587656,45.452219,25,1,0,0
14699,587672,45.452219,25,1,0,0
14700,587672,45.063799,24,1,0,0
14701,587696,45.263796,25,1,0,0
14702,587768,45.063799,24,1,0,0
14703,587776,45.079146,24,1,0,0
14704,587784,45.079146,24,1,0,0
14705,587800,45.452219,25,1,0,0
14706,587856,45.321265,25,1,0,0
14707,587864,45.063799,24,1,0,0
14708,587864,45.079146,24,1,0,0
14709,587896,45.452219,25,1,0,0
14710,587968,45.452219,25,1,0,0
14711,587976,45.309754,25,1,0,0
14712,587984,45.452219,25,1,0,0
14713,587992,45.063799,24,1,0,0
14714,588056,45.063799,24,1,0,0
14715,588056,45.079146,24,1,0,0
14716,588056,45.06397,25,1,0,0
14717,588096,45.452219,25,1,0,0
14718,588160,45.079146,24,1,0,0
14719,588168,45.063799,24,1,0,0
14720,588176,45.079146,24,1,0,0
14721,588184,45.063799,24,1,0,0
14722,588248,45.020996,24,1,0,0
14723,588256,45.321265,25,1,0,0
14724,588256,45.452219,25,1,0,0
14725,588288,45.020996,24,1,0,0
14726,588360,45.452219,25,1,0,0
14727,588360,45.020996,24,1,0,0
14728,588376,45.079146,24,1,0,0
14729,588376,45.005105,25,1,0,0
14730,588440,45.020996,24,1,0,0
14731,588448,45.063799,24,1,0,0
14732,588448,45.063799,24,1,0,0
14733,588488,45.452219,25,1,0,0
14734,588552,45.079146,24,1,0,0
14735,588560,45.267835,25,1,0,0
14736,588568,45.063799,24,1,0,0
14737,588576,45.452219,25,1,0,0
14738,588632,45.063799,24,1,0,0
14739,588640,45.063799,24,1,0,0
14740,588648,45.288348,25,1,0,0
14741,588688,45.283564,25,1,0,0
14742,588752,45.063799,24,1,0,0
14743,588752,45.452219,25,1,0,0
14744,588768,45.079146,24,1,0,0
14745,588768,45.267835,25,1,0,0
14746,588832,45.379253,25,1,0,0
14747,588832,45.018266,24,1,0,0
14748,588848,45.452219,25,1,0,0
14749,588880,45.079146,24,1,0,0
14750,588944,45.020996,24,1,0,0
14751,588944,45.063799,24,1,0,0
14752,588968,45.452219,25,1,0,0
14753,588968,45.452219,25,1,0,0
14754,589024,45.079146,24,1,0,0
14755,589032,45.283564,25,1,0,0
14756,589040,45.063799,24,1,0,0
14757,589072,45.063799,24,1,0,0
14758,589136,45.079146,24,1,0,0
14759,589136,45.063799,24,1,0,0
14760,589160,45.018266,24,1,0,0
14761,589160,45.063799,24,1,0,0
14762,589224,45.063799,24,1,0,0
14763,589224,45.452219,25,1,0,0
14764,589240,45.452219,25,1,0,0
14765,589264,45.079146,24,1,0,0
14766,589336,45.452219,25,1,0,0
14767,589336,45.379253,25,1,0,0
14768,589352,45.079146,24,1,0,0
14769,589360,45.452219,25,1,0,0
14770,589416,45.079146,24,1,0,0
14771,589424,45.344853,25,1,0,0
14772,589432,45.079146,24,1,0,0
14773,589464,45.379253,25,1,0,0
14774,589528,45.079146,24,1,0,0
14775,589536,45.379253,25,1,0,0
14776,589552,45.063799,24,1,0,0
14777,589552,45.185727,25,1,0,0
14778,589616,45.063799,24,1,0,0
14779,589616,45.283564,25,1,0,0
14780,589624,45.063799,24,1,0,0
14781,589664,45.452219,25,1,0,0
14782,589728,45.452219,25,1,0,0
14783,589728,45.063799,24,1,0,0
14784,589744,45.063799,24,1,0,0
14785,589752,45.452219,25,1,0,0
14786,589808,45.079146,24,1,0,0
14787,589808,45.079146,24,1,0,0
14788,589816,45.079146,24,1,0,0
14789,589864,45.288348,25,1,0,0
14790,589920,45.063799,24,1,0,0
14791,589936,45.079146,24,1,0,0
14792,589936,44.773023,26,1,0,0
14793,589976,44.790698,28,1,0,0
14794,590008,44.844228,25,1,0,0
14795,590016,45.131815,26,1,0,0
14796,590032,44.849077,27,1,0,0
14797,590072,45.005285,26,1,0,0
14798,590144,44.911186,26,1,0,0
14799,590144,45.16744,26,1,0,0
14800,590152,44.896485,29,1,0,0
14801,590184,44.773023,26,1,0,0
14802,590232,45.267167,25,1,0,0
14803,590232,44.925494,28,1,0,0
14804,590248,44.845657,29,1,0,0
14805,590272,44.924965,25,1,0,0
14806,590336,45.063799,24,1,0,0
14807,590344,45.452219,25,1,0,0
14808,590376,45.099277,28,1,0,0
14809,590384,44.92515,25,1,0,0
14810,590440,44.773023,26,1,0,0
14811,590448,45.288348,25,1,0,0
14812,590472,44.712771,30,1,0,0
14813,590480,45.174176,26,1,0,0
14814,590560,44.976054,27,1,0,0
14815,590560,44.993072,28,1,0,0
14816,590576,45.452219,25,1,0,0
14817,590592,44.773023,26,1,0,0
14818,590648,45.118654,26,1,0,0
14819,590672,44.961155,28,1,0,0
14820,590680,44.911186,26,1,0,0
14821,590696,45.042122,27,1,0,0
14822,590760,44.924965,25,1,0,0
14823,590776,45.452219,25,1,0,0
14824,590776,44.976076,27,1,0,0
14825,590824,45.012004,29,1,0,0
14826,590856,45.005285,26,1,0,0
14827,590872,45.344853,25,1,0,0
14828,590896,44.87444,27,1,0,0
14829,590904,44.773023,26,1,0,0
14830,590976,45.186035,27,1,0,0
14831,590984,45.16744,26,1,0,0
14832,590984,45.097668,26,1,0,0
14833,591032,44.848562,26,1,0,0
14834,591056,44.924965,25,1,0,0
14835,591080,44.773023,26,1,0,0
14836,591104,44.92515,25,1,0,0
14837,591112,45.102208,27,1,0,0
14838,591200,44.993048,28,1,0,0
14839,591200,45.149004,27,1,0,0
14840,591200,45.400611,27,1,0,0
14841,591232,45.452219,25,1,0,0
14842,591256,44.925567,25,1,0,0
14843,591296,44.848933,27,1,0,0
14844,591304,45.452219,25,1,0,0
14845,591336,44.912817,28,1,0,0
14846,591400,44.92515,25,1,0,0
14847,591416,45.203561,27,1,0,0
14848,591440,45.168658,30,1,0,0
14849,591448,45.186085,27,1,0,0
14850,591480,45.099277,28,1,0,0
14851,591504,45.379253,25,1,0,0
14852,591504,45.227167,26,1,0,0
14853,591544,44.911186,26,1,0,0
14854,591600,44.92515,25,1,0,0
14855,591648,44.773023,26,1,0,0
14856,591648,45.452219,25,1,0,0
14857,591656,45.008026,30,1,0,0
14858,591696,45.187531,27,1,0,0
14859,591704,45.452219,25,1,0,0
14860,591720,45.395866,27,1,0,0
14861,591760,44.976128,27,1,0,0
14862,591808,44.911186,26,1,0,0
14863,591840,45.063799,24,1,0,0
14864,591848,45.452219,25,1,0,0
14865,591864,45.171526,26,1,0,0
14866,591912,44.904987,27,1,0,0
14867,591920,45.107151,25,1,0,0
14868,591928,45.153245,28,1,0,0
14869,591968,45.24354,26,1,0,0
14870,592008,44.924965,25,1,0,0
14871,592056,44.773023,26,1,0,0
14872,592056,45.186085,27,1,0,0
14873,592088,44.861898,28,1,0,0
14874,592112,45.452219,25,1,0,0
14875,592120,45.340063,25,1,0,0
14876,592120,45.063799,24,1,0,0
14877,592184,44.904517,27,1,0,0
14878,592240,45.106209,29,1,0,0
14879,592280,44.926096,28,1,0,0
14880,592280,45.146256,28,1,0,0
14881,592312,45.079146,24,1,0,0
14882,592320,44.766815,29,1,0,0
14883,592336,44.744486,27,1,0,0
14884,592336,44.993039,28,1,0,0
14885,592400,44.904987,27,1,0,0
14886,592464,44.912817,28,1,0,0
14887,592496,45.083911,27,1,0,0
14888,592512,45.106209,29,1,0,0
14889,592512,44.92515,25,1,0,0
14890,592536,45.393675,27,1,0,0
14891,592552,44.849128,27,1,0,0
14892,592552,44.976076,27,1,0,0
14893,592600,44.925567,25,1,0,0
14894,592688,44.733631,28,1,0,0
14895,592712,45.091813,27,1,0,0
14896,592728,44.848933,27,1,0,0
14897,592736,45.144558,28,1,0,0
14898,592744,45.189385,26,1,0,0
14899,592752,44.928313,25,1,0,0
14900,592760,45.297391,26,1,0,0
14901,592808,45.174147,26,1,0,0
14902,592904,44.849077,27,1,0,0
14903,592920,45.067907,26,1,0,0
14904,592936,45.005285,26,1,0,0
14905,592944,45.020996,24,1,0,0
14906,592944,45.084248,26,1,0,0
14907,592944,45.02032,25,1,0,0
14908,592968,45.174176,26,1,0,0
14909,593000,45.063799,24,1,0,0
14910,593120,45.393752,27,1,0,0
14911,593128,44.773023,26,1,0,0
14912,593144,45.267167,25,1,0,0
14913,593152,45.203573,27,1,0,0
14914,593160,45.186014,27,1,0,0
14915,593184,45.394129,27,1,0,0
14916,593184,44.913508,30,1,0,0
14917,593200,45.344853,25,1,0,0
14918,593320,45.344853,25,1,0,0
14919,593328,45.452219,25,1,0,0
14920,593352,45.018266,24,1,0,0
14921,593360,44.911186,26,1,0,0
14922,593376,44.894674,29,1,0,0
14923,593392,44.773023,26,1,0,0
14924,593408,45.171556,26,1,0,0
14925,593408,45.108582,28,1,0,0
14926,593528,44.92515,25,1,0,0
14927,593544,45.163968,28,1,0,0
14928,593560,45.106732,25,1,0,0
14929,593576,45.23943,28,1,0,0
14930,593576,45.452219,25,1,0,0
14931,593592,44.907581,25,1,0,0
14932,593608,44.924965,25,1,0,0
14933,593632,44.993048,28,1,0,0
14934,593720,45.079146,24,1,0,0
14935,593744,44.92515,25,1,0,0
14936,593768,44.773023,26,1,0,0
14937,593776,45.452219,25,1,0,0
14938,593776,44.924965,25,1,0,0
14939,593792,45.452219,25,1,0,0
14940,593808,45.267167,25,1,0,0
14941,593840,45.16744,26,1,0,0
14942,593928,45.131815,26,1,0,0
14943,593944,45.452219,25,1,0,0
14944,593976,45.005285,26,1,0,0
14945,593984,44.773023,26,1,0,0
14946,593992,45.203561,27,1,0,0
14947,593992,45.452219,25,1,0,0
14948,594016,45.232832,26,1,0,0
14949,594064,44.849574,28,1,0,0
14950,594120,45.079146,24,1,0,0
14951,594136,45.079146,24,1,0,0
14952,594184,45.16744,26,1,0,0
14953,594184,45.452219,25,1,0,0
14954,594192,44.831645,25,1,0,0
14955,594200,45.567466,26,1,0,0
14956,594216,45.452219,25,1,0,0
14957,594256,45.063799,24,1,0,0
14958,594336,45.203639,27,1,0,0
14959,594344,45.16744,26,1,0,0
14960,594384,45.167884,25,1,0,0
14961,594392,45.452219,25,1,0,0
14962,594400,44.924965,25,1,0,0
14963,594416,44.896105,29,1,0,0
14964,594416,45.452219,25,1,0,0
14965,594472,45.186035,27,1,0,0
14966,594544,45.213217,26,1,0,0
14967,594552,45.16744,26,1,0,0
14968,594592,44.773023,26,1,0,0
14969,594608,45.091642,27,1,0,0
14970,594616,45.452219,25,1,0,0
14971,594656,44.7199,30,1,0,0
14972,594664,44.822737,33,1,0,0
14973,594672,44.912048,25,1,0,0
14974,594736,45.079146,24,1,0,0
14975,594752,45.452219,25,1,0,0
14976,594808,44.976076,27,1,0,0
14977,594824,44.976128,27,1,0,0
14978,594840,44.780432,28,1,0,0
14979,594856,45.452219,25,1,0,0
14980,594872,44.848289,25,1,0,0
14981,594880,45.104734,27,1,0,0
14982,594952,44.976076,27,1,0,0
14983,594960,44.911186,26,1,0,0
14984,595032,45.063799,24,1,0,0
14985,595032,44.912817,28,1,0,0
14986,595048,44.861898,28,1,0,0
14987,595072,44.92515,25,1,0,0
14988,595080,44.993,28,1,0,0
14989,595088,45.213217,26,1,0,0
14990,595176,44.976076,27,1,0,0
14991,595184,44.896592,29,1,0,0
14992,595224,44.871652,24,1,0,0
14993,595248,45.452219,25,1,0,0
14994,595248,45.310123,27,1,0,0
14995,595288,45.452219,25,1,0,0
14996,595304,45.091801,28,1,0,0
14997,595384,44.928313,25,1,0,0
14998,595392,45.186035,27,1,0,0
14999,595424,44.925567,25,1,0,0
15000,595448,45.452219,25,1,0,0
15001,595496,44.949628,31,1,0,0
15002,595504,44.850744,27,1,0,0
15003,595504,45.452219,25,1,0,0
15004,595600,44.773023,26,1,0,0
15005,595616,44.896105,29,1,0,0
15006,595624,43.165481,69,1,0,0
15007,595640,45.203561,27,1,0,0
15008,595648,45.452219,25,1,0,0
15009,595696,45.452219,25,1,0,0
15010,595704,44.92515,25,1,0,0
15011,595768,44.964503,33,1,0,0
15012,595800,45.452219,25,1,0,0
15013,595840,44.976128,27,1,0,0
15014,595856,45.131815,26,1,0,0
15015,595872,45.176537,29,1,0,0
15016,595880,44.88111,33,1,0,0
15017,595912,45.203672,27,1,0,0
15018,595912,44.911186,26,1,0,0
15019,595976,45.005285,26,1,0,0
15020,596016,45.310123,27,1,0,0
15021,596048,45.067907,26,1,0,0
15022,596064,45.128141,26,1,0,0
15023,596104,45.079146,24,1,0,0
15024,596104,44.982745,29,1,0,0
15025,596112,44.869319,29,1,0,0
15026,596112,45.452219,25,1,0,0
15027,596176,45.452219,25,1,0,0
15028,596232,44.976054,27,1,0,0
15029,596256,45.223073,26,1,0,0
15030,596272,45.16744,26,1,0,0
15031,596312,44.773023,26,1,0,0
15032,596312,45.189385,26,1,0,0
15033,596320,45.084248,26,1,0,0
15034,596320,45.128141,26,1,0,0
15035,596376,44.924965,25,1,0,0
15036,596440,45.005285,26,1,0,0
15037,596480,45.087867,28,1,0,0
15038,596496,44.734273,28,1,0,0
15039,596520,44.773023,26,1,0,0
15040,596520,44.92515,25,1,0,0
15041,596528,44.911186,26,1,0,0
15042,596544,45.106224,29,1,0,0
15043,596592,44.849128,27,1,0,0
15044,596640,44.913334,25,1,0,0
15045,596680,45.452219,25,1,0,0
15046,596696,45.452219,25,1,0,0
15047,596736,44.976076,27,1,0,0
15048,596736,45.232832,26,1,0,0
15049,596744,45.340063,25,1,0,0
15050,596768,45.00047,31,1,0,0
15051,596792,45.452219,25,1,0,0
15052,596848,44.911186,26,1,0,0
15053,596880,45.107151,25,1,0,0
15054,596888,45.063799,24,1,0,0
15055,596928,45.079146,24,1,0,0
15056,596936,45.452219,25,1,0,0
15057,596936,45.079146,24,1,0,0
15058,596984,45.394053,27,1,0,0
15059,597000,45.088201,26,1,0,0
15060,597056,44.911186,26,1,0,0
15061,597088,44.773023,26,1,0,0
15062,597096,45.128019,26,1,0,0
15063,597128,45.079146,24,1,0,0
15064,597152,44.992989,28,1,0,0
15065,597176,45.073328,30,1,0,0
15066,597176,45.018266,24,1,0,0
15067,597216,45.042122,27,1,0,0
15068,597264,45.16744,26,1,0,0
15069,597304,45.058244,26,1,0,0
15070,597336,45.067907,26,1,0,0
15071,597344,44.963646,32,1,0,0
15072,597344,45.018266,24,1,0,0
15073,597368,45.079146,24,1,0,0
15074,597376,44.842324,25,1,0,0
15075,597424,44.944571,26,1,0,0
15076,597456,45.063799,24,1,0,0
15077,597504,44.92515,25,1,0,0
15078,597552,45.004868,26,1,0,0
15079,597568,44.860443,29,1,0,0
15080,597576,44.896127,29,1,0,0
15081,597584,45.186085,27,1,0,0
15082,597584,44.773023,26,1,0,0
15083,597624,45.452219,25,1,0,0
15084,597656,44.925567,25,1,0,0
15085,597712,44.86234,26,1,0,0
15086,597776,45.452219,25,1,0,0
15087,597784,44.904987,27,1,0,0
15088,597792,44.773023,26,1,0,0
15089,597800,45.203639,27,1,0,0
15090,597832,44.471297,35,1,0,0
15091,597848,45.087867,28,1,0,0
15092,597856,45.452219,25,1,0,0
15093,597904,45.079146,24,1,0,0
15094,597984,45.452219,25,1,0,0
15095,597984,45.171556,26,1,0,0
15096,597992,45.452219,25,1,0,0
15097,598016,44.850693,27,1,0,0
15098,598032,45.452219,25,1,0,0
15099,598056,44.943089,26,1,0,0
15100,598056,45.283564,25,1,0,0
15101,598128,45.054133,28,1,0,0
15102,598176,45.020996,24,1,0,0
15103,598184,45.106732,25,1,0,0
15104,598192,44.975034,25,1,0,0
15105,598216,45.452219,25,1,0,0
15106,598232,45.452219,25,1,0,0
15107,598264,44.944571,26,1,0,0
15108,598272,45.394129,27,1,0,0
15109,598328,45.452219,25,1,0,0
15110,598376,44.871652,24,1,0,0
15111,598376,45.452219,25,1,0,0
15112,598392,44.924965,25,1,0,0
15113,598408,45.079146,24,1,0,0
15114,598432,45.340063,25,1,0,0
15115,598472,44.796468,26,1,0,0
15116,598480,45.20593,26,1,0,0
15117,598536,45.213217,26,1,0,0
15118,598584,45.243502,26,1,0,0
15119,598592,44.928313,25,1,0,0
15120,598592,45.395866,27,1,0,0
15121,598608,45.267473,25,1,0,0
15122,598632,44.924965,25,1,0,0
15123,598672,45.340063,25,1,0,0
15124,598688,44.773023,26,1,0,0
15125,598752,45.203628,27,1,0,0
15126,598776,45.079146,24,1,0,0
15127,598792,45.452219,25,1,0,0
15128,598792,44.85066,25,1,0,0
15129,598808,45.452219,25,1,0,0
15130,598832,45.267167,25,1,0,0
15131,598880,45.018266,24,1,0,0
15132,598880,45.170969,26,1,0,0
15133,598944,45.063799,24,1,0,0
15134,598976,44.925567,25,1,0,0
15135,598984,44.874096,24,1,0,0
15136,599000,45.211025,26,1,0,0
15137,599008,44.92515,25,1,0,0
15138,599032,45.244182,25,1,0,0
15139,599080,44.92515,25,1,0,0
15140,599088,45.28964,26,1,0,0
15141,599152,44.773023,26,1,0,0
15142,599184,45.005285,26,1,0,0
15143,599200,45.020996,24,1,0,0
15144,599200,45.203573,27,1,0,0
15145,599200,45.452219,25,1,0,0
15146,599248,45.102075,27,1,0,0
15147,599280,44.924965,25,1,0,0
15148,599296,45.211025,26,1,0,0
15149,599352,45.452219,25,1,0,0
15150,599376,45.063799,24,1,0,0
15151,599400,45.452219,25,1,0,0
15152,599400,45.340063,25,1,0,0
15153,599416,45.276839,27,1,0,0
15154,599464,45.203561,27,1,0,0
15155,599480,45.452219,25,1,0,0
15156,599504,44.773023,26,1,0,0
15157,599544,44.854917,24,1,0,0
15158,599576,45.287122,25,1,0,0
15159,599600,44.92515,25,1,0,0
15160,599608,45.11587,26,1,0,0
15161,599624,44.943089,26,1,0,0
15162,599672,45.24363,26,1,0,0
15163,599688,45.005285,26,1,0,0
15164,599704,44.925567,25,1,0,0
15165,599744,44.924965,25,1,0,0
15166,599768,45.020996,24,1,0,0
15167,599808,45.297391,26,1,0,0
15168,599816,45.004868,26,1,0,0
15169,599824,45.023006,25,1,0,0
15170,599872,45.452219,25,1,0,0
15171,599888,45.452219,25,1,0,0
15172,599896,45.018266,24,1,0,0
15173,599944,45.340063,25,1,0,0
15174,599960,45.063799,24,1,0,0
15175,600008,45.452219,25,1,0,0
15176,600016,45.452219,25,1,0,0
15177,600032,44.806182,26,1,0,0
15178,600072,45.185727,25,1,0,0
15179,600080,44.871652,24,1,0,0
15180,600112,44.881061,27,1,0,0
15181,600144,45.232506,25,1,0,0
15182,600160,45.452219,25,1,0,0
15183,600200,45.018266,24,1,0,0
15184,600224,45.005803,26,1,0,0
15185,600232,45.244182,25,1,0,0
15186,600264,45.063799,24,1,0,0
15187,600280,44.928068,25,1,0,0
15188,600320,45.171513,26,1,0,0
15189,600344,45.007778,25,1,0,0
15190,600352,44.871652,24,1,0,0
15191,600400,45.344853,25,1,0,0
15192,600432,45.379253,25,1,0,0
15193,600440,44.94047,27,1,0,0
15194,600472,45.063799,24,1,0,0
15195,600488,45.087867,28,1,0,0
15196,600520,45.452219,25,1,0,0
15197,600536,44.871652,24,1,0,0
15198,600552,45.452219,25,1,0,0
15199,600600,45.321265,25,1,0,0
15200,600632,45.452219,25,1,0,0
15201,600648,45.297391,26,1,0,0
15202,600680,44.773023,26,1,0,0
15203,600680,45.063799,24,1,0,0
15204,600744,44.773023,26,1,0,0
15205,600744,44.992989,28,1,0,0
